Time (sec), RPM, Q ind (psf), Axial Force (Lb), Roll Moment (Lb in), Temperature (C)
57.000000,0.000000,3.096744,-0.113408,-0.002187,15.593740
57.250000,0.000000,3.225315,-0.115391,-0.000688,15.542073
57.500000,0.000000,3.225315,-0.115207,-0.000333,15.542073
57.750000,0.000000,3.292701,-0.112740,-0.003618,15.481327
58.000000,0.000000,3.292701,-0.119886,-0.003548,15.481327
58.250000,0.000000,3.342761,-0.121008,-0.002004,15.430702
58.500000,0.000000,3.342761,-0.121466,-0.001317,15.430702
58.750000,0.000000,3.384334,-0.122015,-0.001262,15.373565
59.000000,0.000000,3.384334,-0.122791,-0.002274,15.373565
59.250000,0.000000,3.423542,-0.118405,-0.000902,15.318692
59.500000,0.000000,3.423542,-0.121817,-0.002106,15.318692
59.750000,0.000000,3.456820,-0.120788,-0.004778,15.276702
60.000000,0.000000,3.481959,-0.125005,-0.001918,15.229518
60.250000,0.000000,3.481959,-0.124587,-0.000245,15.229518
60.500000,0.000000,3.503540,-0.127016,0.001932,15.211392
60.750000,0.000000,3.503540,-0.123452,-0.001648,15.211392
61.000000,0.000000,3.524244,-0.123680,-0.003830,15.164240
61.250000,0.000000,3.524244,-0.124169,-0.002208,15.164240
61.500000,0.000000,3.540609,-0.126114,-0.002361,15.145580
61.750000,0.000000,3.540609,-0.127758,0.000121,15.145580
62.000000,0.000000,3.553550,-0.127933,0.000079,15.112381
62.250000,0.000000,3.553550,-0.135631,-0.003394,15.112381
62.500000,0.000000,3.569481,-0.133630,-0.002691,15.084786
62.750000,0.000000,3.569481,-0.129066,0.001088,15.084786
63.000000,0.000000,3.580281,-0.128270,-0.001898,15.058486
63.250000,0.000000,3.592929,-0.135520,-0.000436,15.023246
63.500000,0.000000,3.592929,-0.134515,-0.001412,15.023246
63.750000,0.000000,3.602262,-0.133512,-0.001784,14.990585
64.000000,0.000000,3.602262,-0.131248,0.000303,14.990585
64.250000,0.000000,3.611246,-0.130637,-0.002473,14.970129
64.500000,0.000000,3.611246,-0.136486,-0.002546,14.970129
64.750000,0.000000,3.619781,-0.132195,-0.004061,14.945582
65.000000,0.000000,3.619781,-0.132480,-0.001549,14.945582
65.250000,0.000000,3.642393,-0.135098,-0.002860,14.919616
65.500000,0.000000,3.642393,-0.138406,-0.000903,14.919616
65.750000,0.000000,3.707937,-0.143069,-0.001416,14.903357
66.000000,0.000000,3.707937,-0.142141,-0.000398,14.903357
66.250000,0.000000,3.772811,-0.141367,-0.001900,14.883388
66.500000,0.000000,3.772811,-0.141927,-0.002906,14.883388
66.750000,0.000000,3.834404,-0.146352,0.000081,14.858347
67.000000,0.000000,3.887485,-0.149113,-0.003287,14.846281
67.250000,0.000000,3.887485,-0.149029,-0.000461,14.846281
67.500000,0.000000,3.933264,-0.144090,0.001979,14.836284
67.750000,0.000000,3.933264,-0.146531,-0.003345,14.836284
68.000000,0.000000,3.966851,-0.148769,-0.002132,14.822044
68.250000,0.000000,3.966851,-0.148446,-0.003413,14.822044
68.500000,0.000000,3.994750,-0.151199,-0.000594,14.816541
68.750000,0.000000,3.994750,-0.153004,-0.000738,14.816541
69.000000,0.000000,4.021244,-0.150566,-0.000884,14.801773
69.250000,0.000000,4.021244,-0.147692,-0.004967,14.801773
69.500000,0.000000,4.040913,-0.150992,-0.004352,14.794644
69.750000,0.000000,4.040913,-0.153034,-0.002478,14.794644
70.000000,0.000000,4.060234,-0.154837,-0.001649,14.778810
70.250000,0.000000,4.078212,-0.151420,-0.003041,14.767213
70.500000,0.000000,4.078212,-0.153225,-0.000962,14.767213
70.750000,0.000000,4.092233,-0.152119,-0.001436,14.748584
71.000000,0.000000,4.092233,-0.151714,-0.001840,14.748584
71.250000,0.000000,4.108179,-0.153285,-0.000451,14.737974
71.500000,0.000000,4.108179,-0.155188,-0.001080,14.737974
71.750000,0.000000,4.121509,-0.157366,-0.002746,14.737062
72.000000,0.000000,4.121509,-0.159489,-0.002338,14.737062
72.250000,0.000000,4.133568,-0.155857,-0.002699,14.730089
72.500000,0.000000,4.133568,-0.157078,-0.006085,14.730089
72.750000,0.000000,4.146270,-0.158603,-0.000685,14.709751
73.000000,0.000000,4.146270,-0.160429,-0.000694,14.709751
73.250000,0.000000,4.155255,-0.155545,0.000592,14.707890
73.500000,0.000000,4.155255,-0.155859,-0.003584,14.707890
73.750000,0.000000,4.164410,-0.158966,-0.001977,14.695057
74.000000,0.000000,4.173203,-0.164810,0.001348,14.682231
74.250000,0.000000,4.173203,-0.156335,-0.000642,14.682231
74.500000,0.000000,4.177392,-0.158333,-0.002542,14.672940
74.750000,0.000000,4.177392,-0.161446,0.000244,14.672940
75.000000,0.000000,4.184291,-0.163364,-0.001929,14.656235
75.250000,0.000000,4.184291,-0.159236,0.000644,14.656235
75.500000,0.000000,4.189415,-0.157602,0.000291,14.644148
75.750000,0.000000,4.189415,-0.162854,-0.005869,14.644148
76.000000,0.000000,4.198118,-0.163760,-0.003465,14.626472
76.250000,0.000000,4.198118,-0.163483,0.001457,14.626472
76.500000,0.000000,4.201412,-0.165763,-0.001395,14.618595
76.750000,0.000000,4.201412,-0.169886,-0.001947,14.618595
77.000000,0.000000,4.211139,-0.169211,-0.002106,14.609222
77.250000,0.000000,4.211139,-0.161900,-0.000916,14.609222
77.500000,0.000000,4.212642,-0.162323,-0.006361,14.601787
77.750000,0.000000,4.221663,-0.162608,-0.003489,14.587977
78.000000,0.000000,4.221663,-0.160071,-0.003769,14.587977
